8. НАСЕЛЕНИЕ КОРЕННЫХ МАЛОЧИСЛЕННЫХ НАРОДОВ ПО ВОЗРАСТНЫМ ГРУППАМ И ИСТОЧНИКАМ СРЕДСТВ К СУЩЕСТВОВАНИЮ																			
																			
	Численность населения соответству-ющей националь-ности	Всего указали источников средств к существова-нию
	в том числе												Не указавшие источник средств к существова-нию	Из общей численности населения данной национальности указали
			
			доход от трудовой деятель-ности (кроме работы в личном подсобном хозяйстве)
	личное подсобное хозяйство	стипендию	пенсию (кроме пенсии по инвалид-ности)	пенсию по инвалид-ности	пособие (кроме пособия по безрабо-тице)	пособие по безработице	другой вид государст-венного обеспечения	сбережения	доход от сдачи внаем или в аренду имущества	на иждивении отдельных лиц	иной источник средств к существова-нию					
																один источник средств к существова-нию	два источника
	три источника
	четыре источника и более
Городское и сельское население																			
30 – 49	92.0	99.0	74.0	-	-	1.0	3.0	3.0	2.0	3.0	3.0	-	9.0	1.0	-	86.0	5.0	1.0	-
50 – 54	12.0	17.0	7.0	-	-	7.0	1.0	1.0	-	-	-	-	1.0	-	-	7.0	5.0	-	-
55 – 59	18.0	29.0	14.0	-	-	15.0	-	-	-	-	-	-	-	-	-	7.0	11.0	-	-
60 – 64	9.0	15.0	5.0	-	-	6.0	3.0	-	-	1.0	-	-	-	-	-	3.0	6.0	-	-
65 и более	9.0	12.0	3.0	-	-	9.0	-	-	-	-	-	-	-	-	-	6.0	3.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Чукчи	2320.0	3244.0	921.0	9.0	206.0	262.0	108.0	590.0	21.0	178.0	14.0	1.0	869.0	65.0	40.0	1381.0	836.0	61.0	2.0
в том числе в возрасте, лет:																			
до 15	613.0	1047.0	-	-	1.0	57.0	12.0	402.0	-	103.0	-	-	469.0	3.0	17.0	160.0	421.0	15.0	-
15 – 19	441.0	690.0	98.0	-	160.0	58.0	9.0	100.0	-	37.0	-	-	227.0	1.0	12.0	204.0	191.0	32.0	2.0
20 – 29	481.0	546.0	302.0	-	42.0	10.0	10.0	35.0	4.0	6.0	3.0	-	107.0	27.0	7.0	406.0	64.0	4.0	-
30 – 49	631.0	731.0	444.0	7.0	3.0	20.0	63.0	50.0	17.0	23.0	9.0	1.0	60.0	34.0	4.0	530.0	90.0	7.0	-
50 – 54	63.0	93.0	42.0	1.0	-	37.0	5.0	2.0	-	3.0	2.0	-	1.0	-	-	34.0	28.0	1.0	-
55 – 59	39.0	58.0	16.0	-	-	34.0	4.0	-	-	1.0	-	-	3.0	-	-	21.0	17.0	1.0	-
60 – 64	26.0	42.0	12.0	-	-	24.0	2.0	-	-	3.0	-	-	1.0	-	-	10.0	16.0	-	-
65 и более	25.0	36.0	6.0	1.0	-	22.0	3.0	1.0	-	2.0	-	-	1.0	-	-	15.0	9.0	1.0	-
возраст не указан	1.0	1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	-	-
Чулымцы	44.0	63.0	15.0	5.0	5.0	13.0	-	6.0	3.0	-	-	-	16.0	-	-	26.0	17.0	1.0	-
в том числе в возрасте, лет:																			
до 15	4.0	8.0	-	-	-	-	-	4.0	-	-	-	-	4.0	-	-	-	4.0	-	-
15 – 19	4.0	8.0	-	-	3.0	-	-	1.0	-	-	-	-	4.0	-	-	-	4.0	-	-
20 – 29	7.0	9.0	4.0	-	2.0	-	-	-	-	-	-	-	3.0	-	-	5.0	2.0	-	-
30 – 49	15.0	20.0	7.0	3.0	-	1.0	-	1.0	3.0	-	-	-	5.0	-	-	10.0	5.0	-	-
50 – 54	2.0	5.0	2.0	2.0	-	1.0	-	-	-	-	-	-	-	-	-	-	1.0	1.0	-
55 – 59	4.0	5.0	2.0	-	-	3.0	-	-	-	-	-	-	-	-	-	3.0	1.0	-	-
60 – 64	2.0	2.0	-	-	-	2.0	-	-	-	-	-	-	-	-	-	2.0	-	-	-
65 и более	6.0	6.0	-	-	-	6.0	-	-	-	-	-	-	-	-	-	6.0	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Шапсуги	792.0	930.0	345.0	25.0	6.0	177.0	14.0	54.0	-	2.0	2.0	20.0	272.0	13.0	-	669.0	110.0	11.0	2.0
в том числе в возрасте, лет:																			
до 15	130.0	167.0	-	-	-	-	-	37.0	-	1.0	-	-	129.0	-	-	93.0	37.0	-	-
15 – 19	77.0	90.0	7.0	-	2.0	2.0	-	11.0	-	1.0	-	-	67.0	-	-	64.0	13.0	-	-
20 – 29	104.0	113.0	62.0	-	4.0	2.0	1.0	4.0	-	-	-	-	36.0	4.0	-	96.0	7.0	1.0	-
30 – 49	245.0	267.0	194.0	9.0	-	8.0	3.0	2.0	-	-	2.0	6.0	36.0	7.0	-	226.0	17.0	1.0	1.0
50 – 54	54.0	67.0	42.0	5.0	-	7.0	3.0	-	-	-	-	5.0	3.0	2.0	-	46.0	3.0	5.0	-
55 – 59	26.0	33.0	18.0	1.0	-	11.0	3.0	-	-	-	-	-	-	-	-	20.0	5.0	1.0	-
60 – 64	41.0	55.0	15.0	2.0	-	35.0	2.0	-	-	-	-	1.0	-	-	-	27.0	14.0	-	-
65 и более	115.0	138.0	7.0	8.0	-	112.0	2.0	-	-	-	-	8.0	1.0	-	-	97.0	14.0	3.0	1.0
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Шорцы	9094.0	11905.0	3589.0	916.0	178.0	1653.0	285.0	1192.0	247.0	378.0	18.0	5.0	3237.0	207.0	1.0	6500.0	2383.0	201.0	9.0
в том числе в возрасте, лет:																			
до 15	1808.0	2866.0	-	20.0	1.0	142.0	22.0	903.0	-	104.0	-	1.0	1670.0	3.0	-	838.0	885.0	82.0	3.0
15 – 19	887.0	1273.0	65.0	58.0	126.0	83.0	8.0	151.0	12.0	54.0	2.0	-	709.0	5.0	-	543.0	305.0	36.0	3.0
20 – 29	1454.0	1765.0	868.0	107.0	51.0	16.0	43.0	81.0	80.0	90.0	2.0	1.0	390.0	36.0	1.0	1169.0	258.0	24.0	2.0
30 – 49	3161.0	3738.0	2253.0	445.0	-	85.0	133.0	51.0	132.0	100.0	12.0	3.0	397.0	127.0	-	2613.0	520.0	27.0	1.0
50 – 54	504.0	652.0	276.0	80.0	-	139.0	40.0	4.0	21.0	5.0	1.0	-	62.0	24.0	-	368.0	124.0	12.0	-
55 – 59	217.0	295.0	75.0	29.0	-	160.0	12.0	-	2.0	4.0	-	-	5.0	8.0	-	147.0	62.0	8.0	-
60 – 64	304.0	395.0	37.0	52.0	-	287.0	9.0	2.0	-	5.0	1.0	-	1.0	1.0	-	223.0	71.0	10.0	-
65 и более	759.0	921.0	15.0	125.0	-	741.0	18.0	-	-	16.0	-	-	3.0	3.0	-	599.0	158.0	2.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Эвенки	7901.0	10910.0	2963.0	333.0	704.0	967.0	259.0	1417.0	103.0	476.0	32.0	7.0	3528.0	121.0	3.0	5085.0	2620.0	187.0	6.0
в том числе в возрасте, лет:																			
до 15	1878.0	3099.0	-	3.0	1.0	81.0	28.0	1069.0	-	145.0	-	1.0	1766.0	5.0	-	715.0	1106.0	56.0	1.0
15 – 19	1223.0	1927.0	116.0	14.0	490.0	80.0	17.0	171.0	6.0	67.0	2.0	-	949.0	15.0	-	584.0	576.0	61.0	2.0
20 – 29	1636.0	2034.0	898.0	50.0	208.0	23.0	56.0	86.0	33.0	122.0	8.0	1.0	518.0	31.0	2.0	1268.0	334.0	30.0	2.0
30 – 49	2225.0	2585.0	1625.0	176.0	5.0	54.0	104.0	88.0	61.0	116.0	17.0	4.0	273.0	62.0	-	1882.0	327.0	15.0	1.0
50 – 54	295.0	409.0	185.0	31.0	-	148.0	16.0	-	3.0	7.0	2.0	-	11.0	6.0	-	187.0	102.0	6.0	-
55 – 59	184.0	265.0	74.0	14.0	-	155.0	10.0	-	-	7.0	1.0	-	2.0	2.0	-	108.0	71.0	5.0	-
60 – 64	181.0	248.0	47.0	16.0	-	164.0	13.0	1.0	-	3.0	1.0	-	3.0	-	1.0	121.0	50.0	9.0	-
65 и более	278.0	341.0	18.0	29.0	-	262.0	15.0	2.0	-	8.0	1.0	1.0	5.0	-	-	220.0	53.0	5.0	-
возраст не указан	1.0	2.0	-	-	-	-	-	-	-	1.0	-	-	1.0	-	-	-	1.0	-	-
Эвены	5831.0	8192.0	2199.0	250.0	443.0	833.0	210.0	1285.0	131.0	206.0	32.0	7.0	2537.0	59.0	13.0	3630.0	2010.0	170.0	8.0
в том числе в возрасте, лет:																			
до 15	1444.0	2465.0	-	5.0	1.0	65.0	40.0	961.0	-	63.0	-	3.0	1326.0	1.0	5.0	472.0	910.0	55.0	2.0
15 – 19	794.0	1267.0	74.0	10.0	277.0	47.0	17.0	168.0	12.0	40.0	1.0	-	618.0	3.0	1.0	369.0	380.0	38.0	6.0
20 – 29	1233.0	1544.0	685.0	57.0	154.0	19.0	43.0	87.0	44.0	58.0	11.0	1.0	369.0	16.0	1.0	954.0	244.0	34.0	-
30 – 49	1604.0	1850.0	1162.0	103.0	11.0	61.0	72.0	67.0	69.0	35.0	15.0	3.0	215.0	37.0	4.0	1364.0	222.0	14.0	-
50 – 54	233.0	345.0	128.0	26.0	-	154.0	15.0	1.0	5.0	3.0	3.0	-	9.0	1.0	1.0	127.0	97.0	8.0	-
55 – 59	160.0	236.0	70.0	11.0	-	145.0	8.0	-	1.0	1.0	-	-	-	-	-	90.0	64.0	6.0	-
60 – 64	137.0	191.0	40.0	15.0	-	128.0	7.0	-	-	-	1.0	-	-	-	1.0	89.0	39.0	8.0	-
65 и более	225.0	293.0	39.0	23.0	-	214.0	8.0	1.0	-	6.0	1.0	-	-	1.0	-	164.0	54.0	7.0	-
возраст не указан	1.0	1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	-	-
Энцы	24.0	30.0	15.0	-	2.0	3.0	-	1.0	-	-	-	-	9.0	-	-	18.0	6.0	-	-
в том числе в возрасте, лет:																			
до 15	4.0	5.0	-	-	-	-	-	1.0	-	-	-	-	4.0	-	-	3.0	1.0	-	-
15 – 19	5.0	7.0	1.0	-	2.0	-	-	-	-	-	-	-	4.0	-	-	3.0	2.0	-	-
20 – 29	3.0	3.0	2.0	-	-	-	-	-	-	-	-	-	1.0	-	-	3.0	-	-	-
30 – 49	9.0	9.0	9.0	-	-	-	-	-	-	-	-	-	-	-	-	9.0	-	-	-
50 – 54	3.0	6.0	3.0	-	-	3.0	-	-	-	-	-	-	-	-	-	-	3.0	-	-
55 – 59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
60 – 64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
65 и более	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Эскимосы	394.0	521.0	158.0	-	39.0	44.0	16.0	95.0	3.0	16.0	-	-	144.0	6.0	14.0	246.0	127.0	7.0	-
в том числе в возрасте, лет:																			
до 15	100.0	176.0	-	-	-	8.0	3.0	75.0	-	8.0	-	-	82.0	-	4.0	19.0	74.0	3.0	-
15 – 19	67.0	100.0	17.0	-	31.0	6.0	-	9.0	-	3.0	-	-	33.0	1.0	1.0	36.0	26.0	4.0	-
20 – 29	82.0	90.0	57.0	-	8.0	-	2.0	5.0	1.0	1.0	-	-	15.0	1.0	2.0	70.0	10.0	-	-
30 – 49	108.0	104.0	68.0	-	-	1.0	10.0	5.0	2.0	2.0	-	-	12.0	4.0	7.0	98.0	3.0	-	-
50 – 54	20.0	30.0	12.0	-	-	13.0	1.0	1.0	-	1.0	-	-	2.0	-	-	10.0	10.0	-	-
55 – 59	9.0	11.0	2.0	-	-	8.0	-	-	-	1.0	-	-	-	-	-	7.0	2.0	-	-
60 – 64	3.0	4.0	1.0	-	-	3.0	-	-	-	-	-	-	-	-	-	2.0	1.0	-	-
65 и более	5.0	6.0	1.0	-	-	5.0	-	-	-	-	-	-	-	-	-	4.0	1.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Юкагиры	494.0	713.0	197.0	12.0	51.0	66.0	11.0	119.0	6.0	14.0	1.0	-	235.0	1.0	1.0	289.0	188.0	16.0	-
в том числе в возрасте, лет:																			
до 15	137.0	240.0	-	-	-	8.0	2.0	93.0	-	2.0	-	-	134.0	1.0	1.0	41.0	86.0	9.0	-
15 – 19	59.0	100.0	1.0	-	31.0	1.0	-	13.0	-	2.0	-	-	52.0	-	-	21.0	35.0	3.0	-
20 – 29	101.0	132.0	58.0	2.0	19.0	-	1.0	7.0	2.0	6.0	1.0	-	36.0	-	-	72.0	27.0	2.0	-
30 – 49	128.0	144.0	106.0	5.0	1.0	1.0	6.0	6.0	4.0	3.0	-	-	12.0	-	-	112.0	16.0	-	-
50 – 54	21.0	32.0	16.0	3.0	-	11.0	1.0	-	-	-	-	-	1.0	-	-	10.0	11.0	-	-
55 – 59	15.0	24.0	9.0	2.0	-	13.0	-	-	-	-	-	-	-	-	-	8.0	5.0	2.0	-
60 – 64	11.0	15.0	3.0	-	-	11.0	1.0	-	-	-	-	-	-	-	-	7.0	4.0	-	-
65 и более	22.0	26.0	4.0	-	-	21.0	-	-	-	1.0	-	-	-	-	-	18.0	4.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Cельское население																			
Абазины	20327.0	27645.0	3980.0	3165.0	580.0	4113.0	957.0	4920.0	128.0	24.0	18.0	19.0	9091.0	650.0	-	13122.0	7092.0	113.0	-
в том числе в возрасте, лет:																			
до 15	4319.0	8139.0	-	-	1.0	12.0	39.0	3852.0	-	4.0	-	10.0	4220.0	1.0	-	521.0	3776.0	22.0	-
15 – 19	2001.0	3281.0	65.0	73.0	394.0	7.0	29.0	813.0	12.0	1.0	-	3.0	1814.0	70.0	-	739.0	1244.0	18.0	-
20 – 29	2751.0	3366.0	830.0	541.0	179.0	4.0	71.0	160.0	38.0	2.0	3.0	1.0	1391.0	146.0	-	2160.0	567.0	24.0	-
30 – 49	5963.0	6841.0	2470.0	1817.0	6.0	58.0	461.0	94.0	65.0	12.0	9.0	3.0	1480.0	366.0	-	5110.0	828.0	25.0	-
50 – 54	900.0	1026.0	359.0	255.0	-	62.0	165.0	1.0	12.0	4.0	4.0	-	130.0	34.0	-	778.0	118.0	4.0	-
55 – 59	469.0	550.0	106.0	103.0	-	226.0	76.0	-	1.0	1.0	1.0	-	27.0	9.0	-	391.0	75.0	3.0	-
60 – 64	1180.0	1403.0	105.0	147.0	-	1073.0	56.0	-	-	-	-	1.0	13.0	8.0	-	966.0	205.0	9.0	-
65 и более	2744.0	3039.0	45.0	229.0	-	2671.0	60.0	-	-	-	1.0	1.0	16.0	16.0	-	2457.0	279.0	8.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Алеуты	350.0	590.0	150.0	114.0	4.0	65.0	9.0	71.0	6.0	-	1.0	-	128.0	42.0	-	134.0	193.0	22.0	1.0
в том числе в возрасте, лет:																			
до 15	85.0	146.0	-	-	-	-	1.0	61.0	-	-	-	-	84.0	-	-	25.0	59.0	1.0	-
15 – 19	29.0	44.0	1.0	1.0	4.0	1.0	-	8.0	1.0	-	-	-	25.0	3.0	-	14.0	15.0	-	-
20 – 29	59.0	84.0	35.0	18.0	-	1.0	3.0	1.0	2.0	-	1.0	-	13.0	10.0	-	35.0	23.0	1.0	-
30 – 49	97.0	153.0	72.0	46.0	-	-	2.0	1.0	3.0	-	-	-	6.0	23.0	-	44.0	50.0	3.0	-
50 – 54	32.0	66.0	24.0	21.0	-	17.0	1.0	-	-	-	-	-	-	3.0	-	8.0	15.0	8.0	1.0
55 – 59	21.0	45.0	12.0	11.0	-	21.0	-	-	-	-	-	-	-	1.0	-	2.0	14.0	5.0	-
60 – 64	14.0	27.0	2.0	9.0	-	12.0	2.0	-	-	-	-	-	-	2.0	-	2.0	11.0	1.0	-
65 и более	13.0	25.0	4.0	8.0	-	13.0	-	-	-	-	-	-	-	-	-	4.0	6.0	3.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Бесермяне	2333.0	4287.0	1022.0	1405.0	4.0	649.0	94.0	487.0	11.0	2.0	-	2.0	598.0	13.0	-	480.0	1753.0	99.0	1.0
в том числе в возрасте, лет:																			
до 15	419.0	831.0	-	20.0	-	9.0	5.0	382.0	-	-	-	-	415.0	-	-	37.0	353.0	28.0	1.0
15 – 19	139.0	257.0	23.0	29.0	3.0	6.0	6.0	77.0	1.0	1.0	-	1.0	110.0	-	-	37.0	86.0	16.0	-
20 – 29	211.0	356.0	172.0	125.0	1.0	-	6.0	19.0	2.0	-	-	1.0	27.0	3.0	-	78.0	121.0	12.0	-
30 – 49	789.0	1455.0	694.0	647.0	-	9.0	44.0	8.0	5.0	1.0	-	-	38.0	9.0	-	146.0	620.0	23.0	-
50 – 54	140.0	261.0	105.0	109.0	-	27.0	13.0	1.0	3.0	-	-	-	2.0	1.0	-	28.0	103.0	9.0	-
55 – 59	64.0	126.0	22.0	55.0	-	40.0	8.0	-	-	-	-	-	1.0	-	-	9.0	48.0	7.0	-
60 – 64	118.0	213.0	4.0	92.0	-	113.0	4.0	-	-	-	-	-	-	-	-	25.0	91.0	2.0	-
65 и более	453.0	788.0	2.0	328.0	-	445.0	8.0	-	-	-	-	-	5.0	-	-	120.0	331.0	2.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Вепсы	3143.0	4066.0	949.0	563.0	11.0	1620.0	132.0	221.0	58.0	31.0	3.0	6.0	396.0	76.0	-	2259.0	849.0	33.0	2.0
в том числе в возрасте, лет:																			
до 15	210.0	364.0	-	-	-	1.0	3.0	166.0	-	1.0	1.0	-	192.0	-	-	57.0	152.0	1.0	-
15 – 19	109.0	159.0	8.0	-	8.0	2.0	3.0	42.0	4.0	2.0	-	-	87.0	3.0	-	60.0	48.0	1.0	-
20 – 29	182.0	200.0	135.0	6.0	2.0	-	5.0	7.0	6.0	2.0	1.0	-	31.0	5.0	-	167.0	12.0	3.0	-
30 – 49	853.0	1048.0	616.0	162.0	1.0	29.0	61.0	5.0	37.0	12.0	-	5.0	70.0	50.0	-	668.0	177.0	7.0	1.0
50 – 54	232.0	327.0	127.0	51.0	-	82.0	20.0	1.0	10.0	4.0	-	-	15.0	17.0	-	146.0	77.0	9.0	-
55 – 59	72.0	99.0	24.0	13.0	-	54.0	5.0	-	1.0	2.0	-	-	-	-	-	47.0	23.0	2.0	-
60 – 64	300.0	401.0	23.0	71.0	-	296.0	5.0	-	-	3.0	1.0	1.0	-	1.0	-	207.0	87.0	5.0	1.0
65 и более	1185.0	1468.0	16.0	260.0	-	1156.0	30.0	-	-	5.0	-	-	1.0	-	-	907.0	273.0	5.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Долганы	5883.0	8501.0	2279.0	41.0	16.0	835.0	202.0	2216.0	194.0	247.0	3.0	1.0	2450.0	17.0	-	3530.0	2096.0	249.0	8.0
в том числе в возрасте, лет:																			
до 15	2059.0	3941.0	-	-	-	141.0	21.0	1796.0	-	178.0	-	-	1804.0	1.0	-	395.0	1452.0	206.0	6.0
15 – 19	590.0	945.0	73.0	-	9.0	57.0	16.0	288.0	37.0	52.0	-	1.0	411.0	1.0	-	273.0	281.0	34.0	2.0
20 – 29	855.0	946.0	609.0	11.0	7.0	2.0	39.0	69.0	65.0	7.0	2.0	-	133.0	2.0	-	769.0	81.0	5.0	-
30 – 49	1657.0	1778.0	1371.0	29.0	-	32.0	89.0	56.0	89.0	6.0	1.0	-	93.0	12.0	-	1538.0	117.0	2.0	-
50 – 54	205.0	270.0	129.0	-	-	118.0	12.0	3.0	3.0	1.0	-	-	4.0	-	-	141.0	63.0	1.0	-
55 – 59	160.0	214.0	59.0	1.0	-	146.0	6.0	1.0	-	-	-	-	-	1.0	-	106.0	54.0	-	-
60 – 64	160.0	193.0	29.0	-	-	148.0	12.0	1.0	-	1.0	-	-	2.0	-	-	128.0	31.0	1.0	-
65 и более	197.0	214.0	9.0	-	-	191.0	7.0	2.0	-	2.0	-	-	3.0	-	-	180.0	17.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ижорцы	131.0	173.0	28.0	29.0	-	103.0	4.0	1.0	-	-	-	1.0	6.0	1.0	-	92.0	36.0	3.0	-
в том числе в возрасте, лет:																			
до 15	3.0	4.0	-	-	-	-	-	1.0	-	-	-	-	3.0	-	-	2.0	1.0	-	-
15 – 19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
20 – 29	4.0	4.0	3.0	-	-	-	-	-	-	-	-	-	1.0	-	-	4.0	-	-	-
30 – 49	13.0	20.0	11.0	4.0	-	-	2.0	-	-	-	-	-	2.0	1.0	-	8.0	3.0	2.0	-
50 – 54	6.0	8.0	5.0	2.0	-	-	1.0	-	-	-	-	-	-	-	-	4.0	2.0	-	-
55 – 59	4.0	6.0	3.0	-	-	3.0	-	-	-	-	-	-	-	-	-	2.0	2.0	-	-
60 – 64	10.0	14.0	2.0	2.0	-	10.0	-	-	-	-	-	-	-	-	-	6.0	4.0	-	-
65 и более	91.0	117.0	4.0	21.0	-	90.0	1.0	-	-	-	-	1.0	-	-	-	66.0	24.0	1.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ительмены	1927.0	2794.0	609.0	239.0	13.0	343.0	52.0	503.0	212.0	12.0	3.0	-	745.0	63.0	-	1133.0	721.0	73.0	-
в том числе в возрасте, лет:																			
до 15	489.0	907.0	-	3.0	-	33.0	8.0	387.0	-	5.0	-	-	470.0	1.0	-	106.0	348.0	35.0	-
15 – 19	203.0	309.0	24.0	13.0	8.0	10.0	3.0	79.0	12.0	6.0	-	-	147.0	7.0	-	105.0	90.0	8.0	-
20 – 29	314.0	383.0	143.0	56.0	5.0	1.0	8.0	22.0	54.0	1.0	-	-	76.0	17.0	-	249.0	61.0	4.0	-
30 – 49	577.0	717.0	332.0	107.0	-	15.0	27.0	14.0	141.0	-	3.0	-	46.0	32.0	-	446.0	122.0	9.0	-
50 – 54	123.0	178.0	67.0	22.0	-	70.0	5.0	-	5.0	-	-	-	5.0	4.0	-	76.0	39.0	8.0	-
55 – 59	63.0	94.0	17.0	14.0	-	60.0	-	-	-	-	-	-	1.0	2.0	-	37.0	21.0	5.0	-
60 – 64	68.0	96.0	18.0	11.0	-	66.0	-	1.0	-	-	-	-	-	-	-	43.0	22.0	3.0	-
65 и более	90.0	110.0	8.0	13.0	-	88.0	1.0	-	-	-	-	-	-	-	-	71.0	18.0	1.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Камчадалы	851.0	1166.0	247.0	76.0	9.0	174.0	23.0	174.0	72.0	16.0	1.0	-	321.0	53.0	-	555.0	277.0	19.0	-
в том числе в возрасте, лет:																			
до 15	192.0	327.0	-	-	1.0	7.0	3.0	125.0	-	7.0	-	-	184.0	-	-	63.0	123.0	6.0	-
15 – 19	90.0	141.0	4.0	1.0	8.0	4.0	3.0	31.0	4.0	4.0	-	-	79.0	3.0	-	45.0	39.0	6.0	-
20 – 29	100.0	115.0	28.0	7.0	-	1.0	-	9.0	20.0	-	-	-	33.0	17.0	-	85.0	15.0	-	-
30 – 49	280.0	331.0	170.0	40.0	-	8.0	11.0	9.0	40.0	3.0	1.0	-	21.0	28.0	-	231.0	47.0	2.0	-
50 – 54	60.0	87.0	29.0	8.0	-	32.0	3.0	-	7.0	1.0	-	-	4.0	3.0	-	35.0	23.0	2.0	-
55 – 59	37.0	54.0	12.0	6.0	-	34.0	-	-	1.0	-	-	-	-	1.0	-	22.0	13.0	2.0	-
60 – 64	32.0	42.0	3.0	6.0	-	29.0	2.0	-	-	1.0	-	-	-	1.0	-	23.0	8.0	1.0	-
65 и более	60.0	69.0	1.0	8.0	-	59.0	1.0	-	-	-	-	-	-	-	-	51.0	9.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Кеты	990.0	1450.0	249.0	76.0	41.0	127.0	36.0	303.0	35.0	27.0	24.0	-	481.0	51.0	-	578.0	365.0	46.0	1.0
в том числе в возрасте, лет:																			
до 15	311.0	600.0	-	10.0	-	25.0	3.0	257.0	-	18.0	-	-	287.0	-	-	54.0	226.0	30.0	1.0
15 – 19	113.0	185.0	13.0	8.0	28.0	6.0	5.0	33.0	3.0	1.0	2.0	-	82.0	4.0	-	54.0	46.0	13.0	-
20 – 29	136.0	156.0	60.0	8.0	13.0	-	3.0	6.0	7.0	3.0	10.0	-	38.0	8.0	-	117.0	18.0	1.0	-
30 – 49	316.0	368.0	154.0	37.0	-	6.0	17.0	7.0	25.0	5.0	11.0	-	69.0	37.0	-	265.0	50.0	1.0	-
50 – 54	42.0	56.0	17.0	5.0	-	19.0	7.0	-	-	-	1.0	-	5.0	2.0	-	29.0	12.0	1.0	-
55 – 59	12.0	16.0	3.0	1.0	-	12.0	-	-	-	-	-	-	-	-	-	8.0	4.0	-	-
60 – 64	24.0	27.0	-	3.0	-	23.0	1.0	-	-	-	-	-	-	-	-	21.0	3.0	-	-
65 и более	36.0	42.0	2.0	4.0	-	36.0	-	-	-	-	-	-	-	-	-	30.0	6.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Коряки	5903.0	8044.0	1669.0	529.0	20.0	710.0	167.0	1637.0	736.0	115.0	9.0	1.0	2164.0	287.0	2.0	3856.0	1948.0	96.0	1.0
в том числе в возрасте, лет:																			
до 15	1736.0	2995.0	2.0	1.0	1.0	89.0	11.0	1354.0	-	75.0	-	-	1456.0	6.0	-	541.0	1132.0	62.0	1.0
15 – 19	652.0	924.0	85.0	32.0	14.0	34.0	17.0	236.0	59.0	20.0	1.0	-	400.0	26.0	-	399.0	234.0	19.0	-
20 – 29	880.0	1017.0	417.0	125.0	5.0	3.0	25.0	14.0	185.0	3.0	1.0	1.0	153.0	85.0	-	745.0	133.0	2.0	-
30 – 49	1960.0	2255.0	1025.0	288.0	-	20.0	90.0	31.0	472.0	9.0	6.0	-	150.0	164.0	2.0	1663.0	293.0	2.0	-
50 – 54	212.0	283.0	84.0	35.0	-	120.0	14.0	1.0	20.0	-	-	-	3.0	6.0	-	148.0	57.0	7.0	-
55 – 59	125.0	169.0	27.0	20.0	-	117.0	3.0	-	-	1.0	-	-	1.0	-	-	84.0	38.0	3.0	-
60 – 64	114.0	142.0	16.0	12.0	-	110.0	2.0	-	-	1.0	1.0	-	-	-	-	87.0	26.0	1.0	-
65 и более	222.0	256.0	12.0	16.0	-	217.0	5.0	-	-	6.0	-	-	-	-	-	188.0	34.0	-	-
возраст не указан	2.0	3.0	1.0	-	-	-	-	1.0	-	-	-	-	1.0	-	-	1.0	1.0	-	-
Кумандинцы	1366.0	2571.0	345.0	1047.0	12.0	324.0	78.0	261.0	17.0	22.0	2.0	1.0	399.0	63.0	-	299.0	933.0	130.0	4.0
в том числе в возрасте, лет:																			
до 15	236.0	532.0	-	69.0	-	14.0	3.0	214.0	-	4.0	-	-	227.0	1.0	-	16.0	146.0	72.0	2.0
15 – 19	85.0	190.0	6.0	67.0	10.0	4.0	6.0	33.0	1.0	2.0	-	-	59.0	2.0	-	10.0	46.0	28.0	1.0
